['0->1', '4->5', '5->0', '6->1', '9->6']	1
['0->1', '2->1', '12->2', '13->1']	1
['0->1', '1->3', '2->3', '6->2']	1
['10->11', '11->18']	1
['0->1', '1->2', '3->4', '4->0', '5->6', '6->2']	1
['2->3', '3->10', '4->5', '5->11', '10->4']	1
['37->38', '42->37', '71->37']	1
['2->3', '5->2', '9->2']	1
['0->1', '4->1', '5->0', '6->1']	1
['0->1', '2->0', '3->0', '4->0', '9->3', '10->11', '11->2', '12->1', '13->10']	1
['0->1', '1->6', '2->0', '3->2', '4->5', '5->1', '7->1']	1
['0->1', '1->4', '4->10']	1
['0->1', '1->2', '3->0', '4->5', '5->3', '6->5', '7->4']	1
['2->3', '3->7', '4->3', '13->7', '14->15', '15->7', '17->2', '30->3']	1
['0->1', '2->0', '3->1', '4->0', '5->0', '6->1']	1
['0->1', '1->4', '4->5', '5->10', '8->0']	1
['0->1', '2->3', '3->1', '4->1', '9->0', '10->2', '12->1', '15->12', '16->1', '17->4', '18->1', '19->1']	1
['12->13', '24->25', '25->12']	1
['0->1', '1->35', '2->3', '4->5', '5->0', '16->17', '17->20', '20->30', '23->3', '24->3', '29->3', '30->40', '31->32', '32->44', '35->54', '36->3', '38->36', '40->61', '43->38', '44->3', '45->46', '46->3', '47->29', '50->3', '51->16', '53->35', '54->3', '55->36', '56->3', '59->45', '60->3', '61->3', '64->51', '65->29', '70->64', '71->70', '72->3', '75->53']	1
['2->3', '4->3', '5->4', '6->4', '7->5', '12->2']	1
['4->5', '5->8', '6->7', '7->9', '8->6', '12->8']	1
['0->1', '1->6', '2->3', '3->6', '4->2', '5->6', '7->2']	1
['0->1', '1->5', '2->0', '3->4', '5->6', '6->3', '7->3']	1
['2->3', '4->3', '5->2', '8->4']	1
['11->12', '12->20', '13->11']	1
['24->25', '25->41', '41->42', '42->48', '49->50', '50->56', '54->25', '56->48']	1
['7->8', '8->16', '13->7', '21->8']	1
['0->1', '1->4', '2->3', '4->2', '5->0', '6->5', '7->6']	1
['2->3', '8->3', '10->2', '15->2', '19->10']	1
['0->1', '20->1']	1
['0->1', '1->4', '2->3', '3->0', '5->6', '6->2']	1
['0->1', '1->2', '2->7', '3->4', '4->5', '5->6', '7->3']	1
['14->15', '17->18', '18->14']	1
['6->7', '14->7', '15->7']	1
['0->1', '2->3', '3->4', '4->0', '5->0', '6->7', '7->8', '8->5', '9->0', '10->11', '11->2']	1
['2->3', '6->3', '8->2']	1
['7->8', '8->9', '13->7']	1
['0->1', '1->2', '3->2', '4->2', '5->0']	1
['0->1', '1->2', '2->8', '3->4', '4->0', '5->6', '6->7', '7->9', '8->5']	1
['0->1', '2->0', '3->2', '4->5', '5->3', '6->4', '7->0']	1
['2->3', '4->3', '12->2']	1
['0->1', '6->7', '7->0', '8->6']	1
['0->1', '1->2', '3->1', '6->1']	1
['0->1', '1->5', '4->5', '5->9', '6->7', '7->13', '8->9', '9->18', '10->9', '13->9', '14->9', '17->9']	1
['0->1', '2->3', '3->1', '6->2', '9->10', '10->6']	1
['8->9', '9->11', '12->11']	1
['2->3', '6->7', '7->11', '8->9', '9->2', '10->3', '11->8']	1
['0->1', '2->3', '3->6', '4->5', '5->0', '6->4', '7->6', '8->7', '9->2']	1
['0->1', '12->13', '13->14', '14->0', '16->1']	1
['23->24', '24->37']	1
['2->3', '3->5', '4->3', '6->3']	1
['0->1', '2->1', '3->1', '4->1', '5->1', '6->1', '7->1', '8->7', '9->8']	1
['2->3', '3->8', '9->10', '10->2']	1
['0->1', '1->9', '8->0', '9->11']	1
['0->1', '2->1', '3->1', '6->3']	1
['0->1', '1->5', '2->3', '3->6', '4->2', '5->3']	1
['0->1', '4->1', '6->4', '7->4']	1
['0->1', '1->7', '2->3', '4->3', '5->6', '6->3', '7->2', '8->4', '9->5', '10->0', '11->9', '14->6', '15->3']	1
['0->1', '2->3', '3->6', '4->0', '5->4', '6->5']	1
['2->3', '4->5', '5->12', '6->7', '7->4', '8->3', '11->12', '12->3', '13->3', '14->15', '15->16', '16->12', '17->18', '18->19', '19->3', '20->21', '21->13', '24->19', '25->19', '26->27', '27->16', '28->29', '29->20', '30->8', '33->2', '35->7', '38->5', '40->18']	1
['0->1', '2->3', '3->7', '4->5', '5->1', '6->7', '7->1', '10->1', '12->1']	1
['0->1', '7->1', '10->1']	1
['0->1', '1->7', '2->1', '3->2', '4->5', '5->6', '6->7', '8->3']	1
['0->1', '2->1', '3->0', '6->2']	1
['12->13', '13->33']	1
['7->8', '8->11', '9->7', '11->14', '12->13', '14->15', '15->12']	1
['0->1', '1->4', '2->3', '3->1', '5->2']	1
['0->1', '1->3', '2->0', '3->4', '5->3']	1
['0->1', '1->3', '2->1', '4->5', '5->2']	1
['0->1', '1->3', '2->3', '4->3', '5->6', '6->10', '9->3', '10->9', '11->9', '12->0']	1
['0->1', '1->2', '2->3', '4->3', '7->1']	1
['6->7', '50->6']	1
['0->1', '5->1', '8->1']	1
['0->1', '1->6', '2->3', '3->4', '4->5', '6->7', '7->8', '8->2']	1
['0->1', '1->9', '2->3', '3->4', '4->5', '8->2', '9->8', '10->0']	1
['2->3', '3->4', '4->5', '5->14', '8->2', '20->8']	1
['2->3', '3->4', '5->6', '6->2', '7->6']	1
['0->1', '1->6', '2->0', '3->4', '4->7', '5->6', '7->2', '8->9', '9->2', '10->1', '11->12', '12->5', '13->8', '14->9', '15->10']	1
['0->1', '1->2', '2->3', '4->5', '5->0', '6->4', '7->6']	1
['5->6', '8->5', '9->5']	1
['0->1', '1->4', '2->3', '4->3', '5->0', '6->2']	1
['0->1', '1->4', '2->3', '4->2', '7->0', '8->7']	1
['0->1', '6->7', '7->1', '10->1']	1
['9->10', '15->9']	1
['4->5', '6->4', '8->6', '9->10', '10->13', '11->9', '13->4']	1
['8->9', '9->17', '17->107', '64->65', '107->64']	1
['0->1', '1->3', '2->3', '6->1', '7->3', '8->2']	1
['0->1', '4->5', '5->0', '6->0', '7->1', '8->1', '9->0', '10->7', '11->10', '12->10']	1
['0->1', '2->1', '3->4', '4->1', '5->1', '6->1']	1
['4->5', '16->4', '17->16']	1
['0->1', '1->2', '2->4', '3->4', '5->6', '6->2', '9->5', '10->4', '11->9', '12->6', '13->10', '14->2']	1
['0->1', '1->3', '2->0', '6->2']	1
['0->1', '2->1', '3->4', '4->2', '5->0', '6->3']	1
['0->1', '2->1', '3->0', '4->5', '5->2', '6->2']	1
['0->1', '1->4', '2->3', '4->2', '5->0', '6->3']	1
['0->1', '1->8', '2->3', '3->7', '4->5', '6->0', '7->6', '8->4', '9->4']	1
['0->1', '1->6', '2->3', '3->8', '4->5', '5->2', '6->4', '7->0']	1
['2->3', '3->5', '4->5', '15->2']	1
['4->5', '5->6', '6->7', '11->12', '12->6']	1
['4->5', '5->12', '6->7', '12->6']	1
['0->1', '2->1', '6->1', '7->8', '8->2', '10->1', '12->1', '13->0']	1
['7->8', '12->8', '13->12']	1
['6->7', '7->81', '21->22', '22->51', '41->7', '43->7', '51->43']	1
['2->3', '3->5', '4->5', '6->5', '7->5', '8->2', '9->5', '10->11', '11->5', '12->4', '13->5', '14->5']	1
['2->3', '6->3', '9->3', '10->3', '11->2', '14->3']	1
['0->1', '1->6', '2->1', '3->4', '4->2', '5->4']	1
['0->1', '1->10', '2->3', '3->4', '4->5', '6->5', '7->4', '10->4', '15->6', '16->0', '18->16']	1
['0->1', '1->40', '2->3', '3->4', '4->29', '16->17', '17->0', '29->16']	1
['2->3', '3->12', '10->11', '12->10']	1
['5->6', '6->7', '7->8', '9->10', '10->12', '12->5', '13->12', '14->12', '15->5']	1
['8->9', '10->9', '11->12', '12->9', '13->9', '14->9']	1
['10->11', '13->14', '14->10']	1
['0->1', '2->1', '3->4', '4->1', '5->3']	1
['2->3', '4->2', '5->2', '6->3']	1
['0->1', '2->1', '3->4', '4->0', '5->6', '6->3']	1
['6->7', '7->10', '8->6', '10->11', '13->8']	1
['2->3', '4->5', '5->2', '6->3', '7->3', '8->5', '9->2']	1
['0->1', '1->10', '6->7', '8->7', '9->7', '10->7']	1
['0->1', '1->8', '2->3', '4->0', '5->4', '6->7', '7->5', '8->2']	1
['2->3', '3->8', '7->8', '9->3', '10->7', '11->8', '12->8', '13->11']	1
['0->1', '1->4', '2->3', '4->2', '5->4']	1
['0->1', '1->7', '2->3', '3->14', '4->3', '5->6', '6->3', '7->14', '8->0', '9->3', '12->3', '13->14', '15->16', '16->18', '17->14', '18->3', '19->4', '20->21', '21->23', '22->7', '23->14', '24->14', '25->7', '26->14']	1
['0->1', '1->5', '2->3', '3->5', '4->5', '6->2']	1
['8->9', '10->9', '11->9']	1
['0->1', '1->2', '2->5', '3->4', '4->0', '5->6']	1
['0->1', '1->4', '2->3', '3->7', '4->3', '5->0', '6->5']	1
['2->3', '3->4', '4->5', '8->2']	1
['0->1', '4->1', '8->0', '9->8']	1
['0->1', '1->4', '2->3', '3->7', '4->5', '5->3', '6->0']	1
['0->1', '1->4', '2->3', '4->3', '5->6', '6->0']	1
['3->4', '4->6', '6->7']	1
['2->3', '3->4', '4->5', '6->4']	1
['0->1', '1->5', '2->3', '4->3', '5->3', '6->3', '7->3']	1
['5->6', '6->46', '7->6', '32->7', '41->42', '42->5']	1
['10->11', '11->17', '16->17']	1
['4->5', '5->10', '8->9', '9->4', '10->14']	1
['5->6', '6->7', '8->9', '9->5']	1
['0->1', '1->2', '3->4', '4->1', '9->1']	1
['2->3', '3->4', '4->7', '6->2']	1
['3->4', '5->4', '6->4', '7->6']	1
['0->1', '1->5', '2->3', '3->6', '4->5', '6->7', '7->9', '8->4', '9->8']	1
['0->1', '1->5', '2->3', '3->0', '4->5', '5->6']	1
['0->1', '2->1', '3->2', '4->5', '5->3', '6->4', '7->2', '8->6']	1
['2->3', '3->8', '8->10', '9->10', '11->10', '13->2']	1
['0->1', '1->3', '2->3', '4->2', '5->3', '6->3']	1
['2->3', '8->2', '13->2']	1
['0->1', '1->4', '2->3', '3->1', '4->5', '6->7', '7->2', '8->5', '9->8']	1
['0->1', '2->3', '3->0', '4->1', '5->0', '6->1', '7->3']	1
['2->3', '4->3', '5->6', '6->11', '7->3', '8->4', '11->3']	1
['0->1', '2->3', '3->5', '4->2', '5->0', '6->4']	1
['2->3', '4->3', '6->4', '7->6']	1
['0->1', '1->6', '2->1', '3->4', '5->6', '6->4', '7->6']	1
['8->9', '9->11', '11->12']	1
['0->1', '1->5', '2->3', '3->6', '4->2', '6->7', '7->1']	1
['0->1', '1->4', '2->1', '3->4', '4->7', '5->6', '7->5', '8->6', '9->5']	1
['0->1', '1->15', '15->16']	1
['0->1', '1->3', '2->0', '3->8', '6->7', '7->10', '8->9', '9->12', '10->11', '12->6']	1
['0->1', '1->3', '2->3', '4->5', '5->2', '6->1']	1
['0->1', '2->1', '5->1', '10->1']	1
['0->1', '1->7', '2->3', '3->5', '4->2', '5->1', '6->4']	1
['13->14', '26->13']	1
['4->5', '6->7', '7->5', '9->4']	1
['0->1', '1->4', '2->3', '3->0', '5->4', '6->4']	1
['0->1', '1->4', '2->3', '3->4', '4->11', '5->6', '6->2']	1
['0->1', '2->1', '3->4', '4->1', '5->3', '8->1']	1
['24->25', '34->35', '35->24']	1
['0->1', '1->2', '2->3', '4->0', '5->3', '6->1', '7->6', '8->9', '9->14', '14->7', '17->6', '20->21', '21->6']	1
['0->1', '1->3', '2->3', '4->3', '5->6', '6->0', '7->1', '8->1', '9->4']	1
['0->1', '1->4', '2->3', '3->5', '4->5', '5->6']	1
['2->3', '3->13', '4->5', '8->9', '9->2', '13->4']	1
['0->1', '1->5', '4->5', '6->4', '9->1']	1
['0->1', '1->3', '2->3', '3->7', '4->5', '5->3', '6->1', '8->2', '9->3']	1
['0->1', '1->6', '2->3', '3->4', '4->1', '5->1']	1
['0->1', '2->3', '3->1', '4->1', '5->1', '6->1', '7->1', '10->1']	1
['0->1', '1->4', '2->1', '3->4', '5->3', '6->0', '7->3', '8->9', '9->4', '12->9', '13->3', '14->0']	1
['0->1', '2->1', '3->1', '4->0', '5->4', '6->1', '7->5']	1
['0->1', '1->11', '4->5', '6->4', '7->5', '8->9', '9->7', '10->8', '11->10']	1
['0->1', '1->5', '2->3', '3->6', '4->0', '6->4']	1
['0->1', '2->1', '3->1', '4->1', '5->6', '6->1', '7->1', '8->5', '9->1']	1
['0->1', '1->4', '2->3', '3->5', '4->5', '5->7', '6->7', '7->8', '9->4', '10->9', '11->5']	1
['15->16', '42->15']	1
['0->1', '2->0', '3->0', '4->0', '5->0', '6->0']	1
['0->1', '1->8', '2->3', '3->4', '4->5', '5->1', '6->2', '7->6', '9->1', '10->0', '11->7']	1
['0->1', '1->19', '2->3', '3->13', '12->13', '13->25', '18->19', '20->12', '25->18']	1
['0->1', '7->0', '14->7', '15->7']	1
['2->3', '3->10', '7->3', '9->10']	1
['0->1', '2->3', '3->6', '4->3', '5->3', '6->1']	1
['4->5', '5->21', '13->14', '14->18', '18->19', '19->4', '20->13', '22->5', '23->20']	1
['4->5', '6->5', '7->5', '9->10', '10->5']	1
['0->1', '1->2', '3->2', '4->3', '5->2', '6->4']	1
['2->3', '3->13', '6->3', '7->3', '9->3', '10->3']	1
['2->3', '3->10', '6->7', '7->10', '8->9', '9->13', '10->13', '11->12', '12->9', '13->14', '15->6']	1
['0->1', '1->5', '2->3', '3->5', '4->5', '6->5', '7->8', '8->5', '11->2', '13->2', '14->5', '15->13', '16->5', '17->2', '18->5']	1
['0->1', '1->2', '2->3', '3->7', '4->3', '8->7']	1
['0->1', '1->6', '2->3', '4->5', '5->0', '6->2']	1
['0->1', '1->3', '2->3', '4->5', '5->2', '6->7', '7->3', '10->11', '11->12', '12->3', '13->10', '14->11', '15->3']	1
['0->1', '1->2', '2->3', '4->0', '5->0']	1
['0->1', '1->3', '2->3', '4->3', '5->2']	1
['0->1', '1->3', '2->3', '4->0', '5->2', '6->4']	1
['0->1', '1->3', '2->3', '4->5', '5->2', '6->5', '7->4']	1
['6->7', '7->8', '8->9', '10->6']	1
['4->5', '5->6', '6->7', '7->16', '8->9', '9->49', '12->13', '13->25', '14->15', '15->43', '16->20', '17->5', '20->21', '21->33', '24->25', '25->15', '26->24', '27->25', '28->29', '29->30', '30->31', '31->9', '32->15', '33->13', '34->25', '37->33', '38->25', '39->13', '41->25', '42->43', '44->33', '45->24', '46->33', '47->44', '48->25', '49->15', '50->16', '51->24', '54->39']	1
['0->1', '5->0', '6->1', '7->1', '8->7']	1
['2->3', '3->19', '12->3', '16->3']	1
['0->1', '2->0', '3->0', '4->3', '5->4']	1
['0->1', '1->6', '2->1', '3->4', '5->4', '6->8', '7->8', '8->4', '9->6', '10->4', '11->4']	1
['4->5', '15->5']	1
['0->1', '1->6', '2->3', '3->6', '4->5', '5->6', '7->5']	1
['4->5', '6->5', '7->5', '8->5']	1
['0->1', '1->7', '2->1', '3->4', '5->6', '6->4', '7->6', '8->0']	1
['0->1', '1->7', '2->3', '3->8', '4->5', '6->4', '7->2', '8->6']	1
['10->11', '12->10', '13->12']	1
['25->26', '29->25']	1
['0->1', '2->1', '3->4', '4->1', '5->0', '6->4']	1
['0->1', '1->2', '3->0', '4->3', '5->3']	1
['0->1', '1->3', '2->1', '3->4', '5->1', '6->0']	1
['0->1', '2->1', '3->2', '4->0', '5->1', '6->7', '7->1']	1
['0->1', '5->6', '6->0', '7->8', '8->5']	1
['0->1', '1->6', '2->0', '3->1', '7->2', '8->2']	1
['2->3', '3->6', '4->5', '5->3']	1
['0->1', '1->5', '2->3', '4->3', '5->4']	1
['0->1', '2->3', '3->6', '4->5', '5->10', '6->7', '7->4', '8->9', '9->0', '10->8', '11->2']	1
['0->1', '1->2', '2->5', '3->0', '4->0']	1
['4->5', '5->10', '6->4']	1
['0->1', '1->3', '2->3', '4->2', '5->1', '8->3']	1
['0->1', '2->1', '3->0', '4->5', '5->19', '8->1', '9->4', '12->8', '19->1']	1
['0->1', '1->6', '2->3', '3->4', '4->0', '5->0', '7->1', '8->4']	1
['6->7', '10->7', '12->6', '13->7', '14->6', '19->7', '20->7', '22->7', '23->7', '25->20', '26->7', '27->7']	1
['4->5', '5->7', '6->7', '8->4', '16->8']	1
['0->1', '2->3', '3->1', '4->1', '5->6', '6->1', '7->2', '8->1', '9->6', '10->1']	1
['4->5', '5->64', '13->5', '58->59', '59->64', '77->78', '78->59']	1
['0->1', '1->4', '2->3', '3->4', '5->3', '6->0', '7->3']	1
['4->5', '10->5', '12->10']	1
['0->1', '1->4', '2->3', '4->3', '7->3', '8->1']	1
['0->1', '2->1', '3->1', '4->5', '5->1', '6->1', '7->1', '8->1', '9->1', '10->7', '11->1', '12->1', '13->1', '14->1', '15->1', '16->1', '17->1', '18->1', '19->1', '20->1', '21->1', '22->15']	1
['0->1', '2->0', '3->0', '4->1', '5->2', '6->3']	1
['0->1', '1->10', '8->0', '9->10']	1
['2->3', '3->4', '4->5', '8->9', '9->5']	1
['0->1', '1->4', '2->3', '3->5', '4->5', '6->5', '7->6']	1
['0->1', '1->7', '2->0', '3->4', '4->6', '5->2', '6->5', '7->8']	1
['0->1', '1->7', '4->5', '5->0', '7->8']	1
['0->1', '2->1', '3->1', '6->1', '7->8', '8->3', '9->1', '10->1', '13->1', '14->1']	1
['0->1', '1->3', '2->1', '3->4', '5->6', '6->8', '7->1', '8->10', '9->1', '10->7', '13->0']	1
['7->8', '8->14', '12->7']	1
['9->10', '10->12', '13->14', '14->9']	1
['0->1', '1->3', '2->3', '3->5', '4->5', '6->4', '7->4']	1
['0->1', '4->0', '9->0', '11->4']	1
['0->1', '2->3', '3->4', '4->5', '5->16', '6->7', '7->9', '8->6', '9->10', '10->11', '11->5', '12->13', '13->0', '16->1', '19->8', '20->1', '21->2']	1
['0->1', '2->3', '3->1', '4->3', '5->1', '6->1', '7->1', '8->1']	1
['6->7', '7->12', '12->13', '13->14', '14->15', '16->6']	1
['0->1', '4->1', '5->0', '8->1', '9->10', '10->8']	1
['0->1', '1->5', '2->3', '3->0', '4->3', '6->0', '7->0', '8->0']	1
['0->1', '2->1', '3->1', '4->1', '5->1', '6->1', '7->8', '8->1', '9->4', '10->1', '11->1']	1
['0->1', '1->7', '2->3', '4->0', '7->2', '10->3', '12->0']	1
['0->1', '1->10', '2->3', '3->14', '4->5', '5->16', '10->11', '14->24', '15->16', '16->11', '19->11', '20->11', '21->14', '22->20', '24->25', '25->11', '30->2', '32->11']	1
['2->3', '6->2', '8->3']	1
['0->1', '1->5', '2->0', '3->4', '4->6', '6->1', '7->3', '8->1', '9->7']	1
['0->1', '1->5', '4->0', '12->13', '13->19', '17->12', '19->4', '21->17']	1
['9->10', '10->38', '37->38', '40->41', '41->10', '43->10']	1
['0->1', '2->1', '5->6', '6->1', '8->6', '9->2']	1
['0->1', '1->5', '6->7', '7->0']	1
['0->1', '1->6', '4->5', '5->9', '6->7', '7->8', '8->9']	1
['0->1', '2->3', '3->5', '4->5', '5->1', '6->5', '9->6', '10->9', '11->5']	1
['0->1', '1->10', '8->0', '9->0']	1
['18->19', '21->18', '22->21']	1
['0->1', '1->2', '2->3', '3->7', '6->7']	1
['7->8', '10->7', '11->7']	1
['2->3', '3->5', '5->10']	1
['0->1', '1->2', '5->2', '6->5', '7->1']	1
['0->1', '2->3', '3->5', '4->1', '5->6', '6->1']	1
['0->1', '1->15', '11->12', '15->16', '16->11']	1
['0->1', '1->3', '2->0', '4->1', '5->3', '6->4', '7->3', '8->5']	1
['0->1', '1->5', '2->1', '3->0', '4->3']	1
['0->1', '2->3', '3->13', '4->5', '5->13', '6->3', '7->0', '8->9', '9->4', '10->0', '11->7', '12->13', '13->10', '14->13', '15->1']	1
['2->3', '3->7', '6->3', '10->7']	1
['0->1', '2->3', '3->6', '6->1', '7->0', '8->2']	1
['0->1', '1->2', '2->5', '3->4', '4->12', '6->7', '7->0', '8->1', '9->2', '10->5', '11->2', '12->7']	1
['0->1', '1->4', '2->3', '4->6', '5->6', '6->2', '9->3', '10->11', '11->4', '12->4', '13->3']	1
['3->4', '4->12', '5->3', '6->5', '7->8', '8->10', '9->10', '10->12', '11->4', '13->9']	1
['0->1', '1->2', '2->8', '7->8', '9->8', '10->8', '12->13', '13->9']	1
['0->1', '1->5', '2->0', '3->1', '4->5', '6->0', '7->5']	1
['2->3', '6->7', '7->18', '9->10', '10->20', '11->12', '12->15', '13->2', '14->6', '15->3', '18->3', '19->14', '20->19', '21->7']	1
['4->5', '5->21', '10->11', '16->17', '17->44', '21->11', '35->11', '44->45', '45->10', '54->5']	1
['0->1', '1->5', '2->1', '3->4', '4->5', '6->5']	1
['0->1', '1->19', '21->1']	1
['2->3', '5->2', '7->3']	1
['0->1', '1->7', '2->3', '3->0', '4->2', '5->6', '7->5']	1
['3->4', '4->7', '5->3']	1
['0->1', '6->1', '8->0']	1
['0->1', '2->3', '3->1', '4->1', '5->1', '6->1', '7->2', '8->0']	1
['0->1', '1->8', '2->3', '4->5', '5->3', '6->4', '7->6', '8->9', '9->2', '10->1', '11->3']	1
['6->7', '21->6']	1
['0->1', '1->8', '5->6', '7->6', '8->6', '11->0']	1
['0->1', '1->4', '2->3', '3->9', '5->3', '6->7', '7->4', '8->1', '9->4', '10->2', '13->8', '14->0', '17->0', '18->8']	1
['0->1', '1->17', '9->0', '11->12', '13->14', '14->11', '15->16', '16->13', '17->12']	1
['2->3', '3->4', '4->5', '6->2', '7->6']	1
['3->4', '4->7', '7->8', '8->10']	1
['0->1', '2->3', '3->1', '4->0', '5->3', '6->1']	1
['4->5', '6->5', '13->5']	1
['0->1', '1->3', '2->3', '4->5', '5->3', '6->3', '7->1', '8->3']	1
['0->1', '1->2', '5->6', '6->0']	1
['0->1', '1->6', '2->3', '3->0', '6->8']	1
['34->35', '83->34']	1
['0->1', '1->2', '3->2', '6->2']	1
['2->3', '3->4', '4->5', '5->10', '6->7', '10->6']	1
['0->1', '2->3', '3->0', '4->1', '5->1', '6->1', '7->1', '8->9', '9->1', '10->11', '11->0', '12->1', '13->1', '14->1', '15->16', '16->8', '17->16', '18->17']	1
['0->1', '1->3', '2->1', '4->2', '5->1']	1
['0->1', '2->1', '5->2', '8->0', '12->0', '13->1']	1
['5->6', '6->12', '11->12', '13->12']	1
['0->1', '2->1', '3->1', '4->1', '5->1', '6->7', '7->9', '8->9', '9->1', '10->1', '11->1', '12->13', '13->1', '14->1', '15->16', '16->13', '17->1', '18->1', '19->1', '20->1', '21->22', '22->27', '23->22', '24->25', '25->13', '26->1', '27->13', '28->1', '29->1', '30->1', '31->1', '32->1', '33->1', '34->27', '35->1', '36->22', '37->1', '38->1', '39->1', '40->1', '41->1', '42->31', '43->27', '44->1', '45->11', '46->32', '47->1']	1
['9->10', '10->18', '16->17', '17->18', '22->16', '25->10', '26->27', '27->18', '29->16', '30->16']	1
['0->1', '1->8', '8->9', '10->0']	1
['0->1', '1->2', '2->3', '3->7', '4->5', '6->5', '7->5', '8->6']	1
['0->1', '2->3', '3->1', '4->5', '5->8', '6->1', '7->1', '8->1', '9->10', '10->1', '11->6', '12->13', '13->19', '14->6', '15->8', '16->1', '17->1', '18->5', '19->2']	1
['2->3', '3->4', '4->6', '5->6']	1
['0->1', '15->1', '16->0', '22->23', '23->24', '24->1']	1
['0->1', '1->6', '2->3', '3->7', '6->7']	1
['4->5', '5->7', '9->4']	1
['0->1', '1->3', '2->0', '3->4', '8->2', '9->8']	1
['0->1', '1->2', '3->4', '4->6', '5->3', '6->2']	1
['0->1', '4->5', '5->1', '8->1', '16->8', '17->1']	1
['0->1', '1->4', '2->1', '3->2', '5->3']	1
['0->1', '8->1', '12->0']	1
['0->1', '1->3', '2->0', '4->3', '5->2', '6->4']	1
['8->9', '9->13', '10->11', '11->13', '14->15', '15->13']	1
['0->1', '1->2', '2->3', '4->2', '5->0', '6->1', '7->0']	1
['3->4', '6->7', '7->9', '9->3', '10->6']	1
['0->1', '1->7', '2->3', '3->8', '6->7', '8->7', '15->16', '16->7', '23->0', '25->0', '26->23', '27->8', '28->1', '30->7']	1
['0->1', '2->3', '3->1', '4->2', '5->6', '6->1', '9->2', '10->9', '11->9', '12->9']	1
['2->3', '5->3', '6->3', '7->2', '8->5']	1
['5->6', '12->6', '20->12']	1
['13->14', '14->45', '50->13']	1
['4->5', '5->18', '12->13', '18->12']	1
['0->1', '2->0', '3->4', '4->1', '5->2']	1
['0->1', '4->0', '9->10', '10->4', '11->9']	1
['0->1', '1->8', '4->0', '5->4', '6->1', '7->0', '8->9']	1
['4->5', '5->12', '10->4']	1
['0->1', '2->3', '3->0', '4->5', '5->1', '6->2', '7->8', '8->4', '9->1', '10->6']	1
['0->1', '1->4', '7->0', '8->4', '11->0']	1
['0->1', '1->10', '6->0']	1
['0->1', '2->3', '3->0', '7->8', '8->9', '9->3', '13->14', '14->7', '15->2', '16->3']	1
['0->1', '1->6', '6->7', '7->8', '9->1']	1
['0->1', '1->8', '4->5', '8->4', '11->0']	1
['2->3', '4->3', '7->8', '8->4']	1
['0->1', '1->5', '2->0', '3->4', '5->4', '6->4', '7->2']	1
['0->1', '1->12', '9->10', '10->12', '11->12', '15->16', '16->1', '19->16']	1
['0->1', '1->2', '2->9', '3->4', '4->9', '5->4', '6->4', '7->4', '8->2', '13->8', '14->13', '17->13', '18->4', '19->9', '20->4']	1
['0->1', '6->7', '7->1', '8->1', '9->7', '10->1', '11->8', '12->1', '13->11']	1
['2->3', '3->8', '4->2', '7->4']	1
['0->1', '2->1', '3->2', '4->3', '5->3']	1
['0->1', '1->24', '4->1', '5->6', '6->4', '9->5', '13->9', '23->1', '34->35', '35->0', '46->35', '47->24']	1
['0->1', '1->2', '2->3', '4->3', '5->4', '6->3', '7->3']	1
['0->1', '1->6', '2->0', '6->7']	1
['0->1', '1->6', '2->3', '3->8', '4->2', '5->6', '7->8', '8->12', '9->5', '10->11', '11->12', '12->6', '13->7']	1
['6->7', '7->10', '9->7', '20->6', '26->10']	1
['4->5', '19->5']	1
['0->1', '2->3', '3->7', '6->7', '7->0', '8->9', '9->12', '10->6', '11->1', '12->2', '14->8']	1
['2->3', '3->7', '4->5', '6->7', '7->4']	1
['0->1', '1->4', '2->3', '3->6', '4->8', '5->6', '7->3', '8->11', '11->3', '12->13', '13->2']	1
['0->1', '1->4', '25->0']	1
['0->1', '2->3', '3->0', '8->1', '11->2', '12->1', '13->1']	1
['0->1', '1->2', '8->2', '9->2']	1
['7->8', '8->9', '9->10', '13->7']	1
['0->1', '1->5', '2->3', '4->0', '5->6', '6->2']	1
['0->1', '1->5', '2->3', '3->5', '4->3', '6->5', '7->5']	1
['0->1', '4->0', '5->4', '8->5']	1
['2->3', '4->2', '5->2', '7->4']	1
['0->1', '1->2', '3->1', '7->2']	1
['0->1', '2->3', '3->8', '4->1', '5->3', '6->1', '7->8', '8->1', '9->10', '10->0', '11->5', '12->1', '13->8', '14->13', '15->2']	1
['0->1', '1->2', '3->1', '4->3', '5->2']	1
['0->1', '2->3', '3->1', '6->7', '7->3', '8->1', '10->3', '14->10', '15->1', '16->8']	1
['4->5', '5->17', '14->15', '15->19', '16->15', '17->14', '20->21', '21->4']	1
['0->1', '2->0', '3->1', '4->3', '5->2', '6->4']	1
['0->1', '1->7', '4->0', '5->6', '6->4']	1
['0->1', '2->3', '3->0', '4->3', '5->6', '6->1', '7->5', '8->7']	1
['0->1', '1->3', '2->0', '3->4', '5->2', '6->2']	1
['0->1', '1->4', '2->3', '3->6', '4->5', '5->2', '6->7', '7->10', '8->9', '10->8']	1
['0->1', '1->3', '2->0', '3->17', '4->5', '5->6', '6->7', '7->12', '8->4', '9->10', '11->2', '12->9', '15->16', '16->1', '17->8', '18->10']	1
['4->5', '5->8', '10->4']	1
['0->1', '2->0', '3->2', '4->3', '5->2']	1
